Voltage_measured,Current_measured,Temperature_measured,SoC,cycle_number,battery_id,SoH,SEI_Thickness_nm,Internal_Resistance_mOhm,battery_id_encoded
3.282739360634006,-0.9959647403507694,8.88057857904882,17.407941744540032,2,B0047,76.12902157245225,0.1136368839011407,4.892516045961718,22
3.2108297025112376,-0.9952100137003324,9.62552531667071,12.335821942564026,2,B0047,76.12902157245225,0.095488143085117,4.835803892403661,22
3.098071669463243,-0.9958989628816336,10.466561411065124,7.263810352681017,2,B0047,76.12902157245225,0.1068856909737127,4.76378334633626,22
2.8845933027611625,-0.9960493509641072,10.809346275766046,2.306832698673678,2,B0047,76.12902157245225,0.1299881010407686,5.406434842387414,22
3.954941184670177,-0.9008029173857932,5.550285051627393,97.79603465845726,3,B0047,75.31479494159613,0.0979397141348538,5.445559987378247,22
3.829160973318632,-0.9960524792264314,5.917414804928426,92.72558174583634,3,B0047,75.31479494159613,0.0954946572013524,5.172684867680627,22
3.770767809425153,-0.9955742313368148,7.0040285183650735,87.64229042439356,3,B0047,75.31479494159613,0.0960109677268531,4.579737015966344,22
3.718577486581072,-0.9955150700784168,7.659381477446885,82.56084285361668,3,B0047,75.31479494159613,0.0965837374798925,6.34161613863961,22
3.678204076767352,-0.9955260357816283,7.967135025047694,77.48081427376182,3,B0047,75.31479494159613,0.0863105931545675,5.63141399655282,22
3.635800274377219,-0.995506656346736,6.701812675420267,72.40503237584451,3,B0047,75.31479494159613,0.0923179665224003,5.5482672539673885,22
3.5905918955876075,-0.995543266802789,6.672749645301643,67.3310373948625,3,B0047,75.31479494159613,0.0958907957388911,5.803783550660034,22
3.5626218564099434,-0.9953275361132232,7.278242123563186,62.25425265778514,3,B0047,75.31479494159613,0.1129353524766341,4.417100249111867,22
3.5400736007183142,-0.9953517711844034,7.833610878800546,57.17823029185829,3,B0047,75.31479494159613,0.1074474054387855,4.850816998850204,22
3.5195456440327564,-0.9951570193050646,8.282101634611498,52.10649702035281,3,B0047,75.31479494159613,0.0877720768630248,5.774330009113242,22
3.4879080902176844,-0.9953267868091804,6.940937453841379,47.02937470860432,3,B0047,75.31479494159613,0.1067341553392439,4.800381292898873,22
3.453589934740676,-0.9954539802604164,7.346543578311063,41.95238418202554,3,B0047,75.31479494159613,0.1013083966000115,5.121189913268146,22
3.4317519317761045,-0.9954660019501148,8.044091498484107,36.87664855866136,3,B0047,75.31479494159613,0.1003378691281684,5.306295942834321,22
3.4092268943619826,-0.995844889177358,8.68498508979183,31.786140562411376,3,B0047,75.31479494159613,0.1150832229748758,4.786258724755058,22
3.3814875537122937,-0.9956296546103574,9.136447953708071,26.780866472943654,3,B0047,75.31479494159613,0.1209012422233478,5.302337677593589,22
3.326104722492367,-0.9958505719338684,7.867697272892627,21.88481077662024,3,B0047,75.31479494159613,0.1188437923972951,5.795134023485351,22
3.2583734403438585,-0.9958491941827352,8.499699686282923,16.99426017824777,3,B0047,75.31479494159613,0.1042777020927809,5.787824055785658,22
3.1880952168986005,-0.9957027912327622,9.369826470235182,12.106271444470575,3,B0047,75.31479494159613,0.1133476044901988,6.094167642713738,22
3.078833362671419,-0.995830409182038,10.236377334317773,7.22102138447229,3,B0047,75.31479494159613,0.1248248943606752,6.16328150266413,22
2.871677412821781,-0.9960543513229064,11.191578394114265,2.328436569959534,3,B0047,75.31479494159613,0.1402071666310128,6.011049921763387,22
3.945369496346925,-0.9008309347890394,5.152071796765093,97.75259323512924,4,B0047,74.08786893001343,0.0863509066776896,5.368600052577709,22
3.83047775532127,-0.9954026329010246,6.532808246149443,92.58253376440972,4,B0047,74.08786893001343,0.0943282388874445,5.509018090898147,22
3.77391905875692,-0.9956963199348028,7.545885129696283,87.40529592379816,4,B0047,74.08786893001343,0.0883213813722913,5.196267096699355,22
3.719922240107536,-0.995522948142631,7.997092570664597,82.22942587574707,4,B0047,74.08786893001343,0.0894789659677685,5.054732642453661,22
3.666094455048418,-0.9958464706444188,6.400790668840203,77.0539833163389,4,B0047,74.08786893001343,0.1075577917311397,5.039270628546447,22
3.619879010587671,-0.9953215849056284,6.687212194201034,71.875073416387,4,B0047,74.08786893001343,0.1146125227630628,5.260648955968138,22
3.589412641772605,-0.9954539677603624,7.24926534462049,66.82298938503034,4,B0047,74.08786893001343,0.1021575634266315,5.166714199247026,22
3.564566305806172,-0.9955052319326876,7.757746157807913,61.8955390315583,4,B0047,74.08786893001343,0.1145125324994427,5.765473624701427,22
3.5420019270711287,-0.9952524906106116,8.217577938220588,56.97136920902957,4,B0047,74.08786893001343,0.1095493808308108,5.7173659446360485,22
3.511919403280732,-0.9954816885568512,7.0122080905162205,52.04615829851599,4,B0047,74.08786893001343,0.09779659131254,5.630063244107835,22
3.4781345812089564,-0.995577815763416,7.218820820956566,47.11685172007496,4,B0047,74.08786893001343,0.1091047293672858,5.680047850322105,22
3.45690882074958,-0.9950976447972943,7.832071755875267,42.18176689137901,4,B0047,74.08786893001343,0.1226272435659592,6.178413912043029,22
3.4373632697878462,-0.9953504468867982,8.428952929733288,37.25135512186344,4,B0047,74.08786893001343,0.1085758442445633,5.650388559753411,22
3.4148385009051183,-0.995467951273079,8.958912103956772,32.30684436584129,4,B0047,74.08786893001343,0.1262161459783363,6.225333255951518,22
3.377401504231534,-0.9957465919357836,8.06211986291837,27.321539012400866,4,B0047,74.08786893001343,0.0835524730532712,5.876695144879434,22
3.3176920355966724,-0.9956426720000572,8.094229210868235,22.31915149399025,4,B0047,74.08786893001343,0.1196317895135473,6.195065464360009,22
3.266065857589573,-0.9957172836545638,8.895525222544732,17.32724895913453,4,B0047,74.08786893001343,0.1153151496459746,6.540865746989157,22
3.2001891350813283,-0.9956424720412252,9.687202646251745,12.340114557259632,4,B0047,74.08786893001343,0.1149287910484928,6.12633106434097,22
3.096197005887099,-0.995704331810151,10.48483728709989,7.355660661433075,4,B0047,74.08786893001343,0.1235803416085809,6.001349556131103,22
2.8929768775636022,-0.9959494747091154,10.381380861275856,2.37118079467591,4,B0047,74.08786893001343,0.1093864841849248,6.019736330614654,22
3.946170284472738,-0.9010389145446286,5.420385469740806,97.72171404247467,5,B0047,73.26650326234893,0.0906671271880036,5.205503102870122,22
3.832622456691904,-0.9954298402214504,6.7215907335494,92.61137591448484,5,B0047,73.26650326234893,0.101289692610851,5.3561062525287335,22
3.777608245642269,-0.995409718351156,7.669191239096763,87.62020320787356,5,B0047,73.26650326234893,0.1155326514859671,6.178462683796831,22
3.721546478632463,-0.9953254087482024,7.456343705023644,82.62519445864243,5,B0047,73.26650326234893,0.096341634637703,5.226008856078681,22
3.665053736092021,-0.9959288210330935,6.500178730231556,77.62987113113756,5,B0047,73.26650326234893,0.0927696101015954,6.40670321940688,22
3.626229077043252,-0.9952660599145344,6.964580753883757,72.63825787649733,5,B0047,73.26650326234893,0.0976421614871297,5.583565426737739,22
3.596008689926955,-0.9954867541757754,7.479415177642896,67.64682842116073,5,B0047,73.26650326234893,0.1135386788503416,7.15572241511639,22
3.5695102318149003,-0.9952292008610668,7.940368645241532,62.655517579594914,5,B0047,73.26650326234893,0.1092133919830029,5.43653675264145,22
3.543050733760822,-0.9953198352984368,7.616069697106534,57.66637180466491,5,B0047,73.26650326234893,0.1006073299703703,5.87241129735975,22
3.504175620149278,-0.9950548196474156,6.794532923036114,52.67880401794737,5,B0047,73.26650326234893,0.1103338876606187,5.477504563704849,22
3.4787702995770977,-0.9949041419911732,7.482756384887629,47.6898352980416,5,B0047,73.26650326234893,0.1081736578407957,5.34260007895024,22
3.459392165944292,-0.9950209826527608,8.128388190601529,42.701727856009214,5,B0047,73.26650326234893,0.1186636631752217,6.350933453402652,22
3.439197312335368,-0.9949650307341004,8.6627782597897,37.71135134925103,5,B0047,73.26650326234893,0.103534682025346,5.332929086846221,22
3.413091365582308,-0.9955811268775407,8.483552424322141,32.706148959968345,5,B0047,73.26650326234893,0.107587339301968,5.529497827675706,22
3.360093965808514,-0.9957069468265144,7.578321649371952,27.66142737393677,5,B0047,73.26650326234893,0.1065187791573899,6.058999049979587,22
3.315156491731275,-0.9955014236362756,8.42849346861366,22.610013106114177,5,B0047,73.26650326234893,0.0987153030730694,6.246391460441817,22
3.2681138754294707,-0.9960512358198764,9.240926981911896,17.550935454390824,5,B0047,73.26650326234893,0.1192391236510718,5.2819733724463385,22
3.203069167420904,-0.9954406812547248,9.983212757242908,12.496915292944824,5,B0047,73.26650326234893,0.1222371473801057,6.367149329843602,22
3.096838313951386,-0.9951300373231088,10.233699330607235,7.450535382157352,5,B0047,73.26650326234893,0.123391527419324,6.1868833579871225,22
2.864241085990033,-0.995837468739321,9.634683968398225,2.403640871277584,5,B0047,73.26650326234893,0.127663283162005,5.6310238407194815,22
3.949609443780224,-0.8961573202279214,5.6773743858175205,97.8098511394722,6,B0047,72.35531441860826,0.0803579186754027,5.293331382460446,22
3.835060220732239,-0.9956915502932336,6.959776148096074,92.74263149655503,6,B0047,72.35531441860826,0.0951387285849168,4.836278408587981,22
3.7787515729798713,-0.9957715380913847,7.579132312902081,87.67321206336678,6,B0047,72.35531441860826,0.09832241952513,6.791877428978768,22
3.708579727574622,-0.9953493493180084,6.193442939284092,82.59958360262951,6,B0047,72.35531441860826,0.0924576147522998,6.282093705241095,22
3.657487833455529,-0.9951549831917031,6.628287636951901,77.53150977449134,6,B0047,72.35531441860826,0.1008672309235364,5.187642412385344,22
3.6230646586409656,-0.9956555141771584,7.157514916314879,72.46222739327598,6,B0047,72.35531441860826,0.1083583664663752,6.299072603890445,22
3.5936705206086,-0.9953517535100376,7.678892078603044,67.39335094586178,6,B0047,72.35531441860826,0.1248997502853065,5.678559250246269,22
3.567042438230461,-0.9951505482575512,8.11582158661418,62.33111813477747,6,B0047,72.35531441860826,0.1092807100050094,6.4785231392946265,22
3.534925193277336,-0.9953229607596444,6.980547642178787,57.26892955440709,6,B0047,72.35531441860826,0.1086040245533821,5.64066889649966,22
3.49608428159949,-0.9949371195542062,6.950171102181888,52.209749522208085,6,B0047,72.35531441860826,0.1061661713109047,5.708097763237621,22
3.473120961949088,-0.9948299872635582,7.630817196351082,47.14584476019413,6,B0047,72.35531441860826,0.0896515645063497,5.830115478225249,22
3.4537797989658743,-0.995295471321774,8.270771646137568,42.07748394973292,6,B0047,72.35531441860826,0.1103377615038019,5.724824548744707,22
3.4328608207941578,-0.995079761462836,8.789090656682633,37.00892096950423,6,B0047,72.35531441860826,0.112771151331144,6.817982743219172,22
3.405631792399916,-0.9952528288770974,8.62793961368403,31.91631578254003,6,B0047,72.35531441860826,0.1371776823780426,6.551765997520692,22
3.349796204182783,-0.9951923401482128,7.694365246052072,26.795942697703023,6,B0047,72.35531441860826,0.1102228078538487,6.052789370949429,22
3.3020848210027656,-0.9953350434182726,8.515334418829795,21.78822408728173,6,B0047,72.35531441860826,0.1180978363458548,6.615085519885537,22
3.2532083161488075,-0.995551391165686,9.3004323251399,16.912753053852747,6,B0047,72.35531441860826,0.1176704053549691,5.390302150611529,22
3.1872665383514014,-0.9956787668582684,10.033200596365658,12.041621940384552,6,B0047,72.35531441860826,0.1097041618268945,5.687080224548916,22
3.084491542465164,-0.9955429136273836,10.754364081340276,7.172551378010787,6,B0047,72.35531441860826,0.1373977190201954,6.6408077217104,22
2.8748419914503955,-0.9950205354062832,9.760710545406477,2.3055382023496778,6,B0047,72.35531441860826,0.1385943127237217,6.687524187091688,22
3.906652793250012,-0.8955261334819472,5.017809771489757,97.80199335203592,7,B0047,72.20356678430147,0.1031380205923886,5.85526633595632,22
3.794229667119287,-0.9953180963467018,6.391399206579819,92.71407849488968,7,B0047,72.20356678430147,0.0911563568674349,4.950422714616312,22
3.740235630877758,-0.99516532407878,7.3497203414522785,87.61976220018717,7,B0047,72.20356678430147,0.117336234144722,5.481308412922462,22
3.693610693569294,-0.995527477268314,7.834448589997544,82.52599056142984,7,B0047,72.20356678430147,0.091271723852809,6.2840014329102525,22
3.654424381864529,-0.995397249382824,7.50997725883723,77.42816095198593,7,B0047,72.20356678430147,0.1113807973573156,7.254359757544074,22
3.6053951629179415,-0.994999719067044,6.396063227905487,72.33179284283526,7,B0047,72.20356678430147,0.126305314900903,6.521992063167613,22
3.5713350788092564,-0.995264394304882,7.030888804319517,67.24388464833095,7,B0047,72.20356678430147,0.0965586133613038,6.781834783128367,22
3.546036059168067,-0.9952013642379284,7.611178091258504,62.15476970147999,7,B0047,72.20356678430147,0.1025608874426044,6.235676607181524,22
3.5232105697949523,-0.9947790563886608,8.09404787439436,57.06458747453648,7,B0047,72.20356678430147,0.1107342177063465,6.292744259210198,22
3.5012868633755785,-0.9951292679114424,8.27932275225503,51.97636792945799,7,B0047,72.20356678430147,0.1056066712392256,5.634654890376733,22
3.464057733991119,-0.995001147263988,7.028729853995126,46.88720083859387,7,B0047,72.20356678430147,0.0935544628183353,6.481841778465035,22
3.432967002870976,-0.9947887492158464,7.68917777233762,41.79582758110886,7,B0047,72.20356678430147,0.1118519502073738,6.052515288337983,22
3.409995903038228,-0.9948465004814686,8.373691111787164,36.70253535363563,7,B0047,72.20356678430147,0.1025009903757421,6.520557329948243,22
3.385571228140062,-0.9952945690305536,8.919859919477002,31.69505745495417,7,B0047,72.20356678430147,0.1195869832027952,6.258248044419934,22
3.355306575530316,-0.9952349531189854,9.385150237670956,26.79764862681731,7,B0047,72.20356678430147,0.1073866658514905,6.442295261843098,22
3.301281523639118,-0.9957897441883437,8.304772129249319,21.890358267702297,7,B0047,72.20356678430147,0.1313826892407737,6.136542584375885,22
3.2306293703061604,-0.9954156619153652,8.813576042372874,16.996344661761686,7,B0047,72.20356678430147,0.111055781991575,6.36371227050193,22
3.1558711258088725,-0.995395071513242,9.608573743458283,12.10449019650759,7,B0047,72.20356678430147,0.1194574483257018,6.857836690346599,22
3.0458178179028423,-0.9952928856911332,10.43934899511212,7.208909506001292,7,B0047,72.20356678430147,0.1359095839379512,5.841550666103775,22
2.853199491706911,-0.9956646794297914,11.355887983090634,2.31597494935488,7,B0047,72.20356678430147,0.123948251771608,5.871435922016932,22
3.934543645807013,-0.8962428569236691,5.864543729916096,97.77431496332603,8,B0047,71.4667421807471,0.0998514113214486,6.217904831875192,22
3.822316371072631,-0.9945364226945514,7.049078577952085,92.6146785614658,8,B0047,71.4667421807471,0.1152560235164061,6.878597445284381,22
3.7651964584978046,-0.9954232560162348,7.892783064808685,87.45280828896166,8,B0047,71.4667421807471,0.0889878511155375,7.11188053572318,22
3.701473089305362,-0.9951189719436038,6.684440795065164,82.29122600481477,8,B0047,71.4667421807471,0.1058640331107108,5.515160524117007,22
3.650559847479589,-0.9951034096103356,6.974859441016362,77.13742008712651,8,B0047,71.4667421807471,0.1083277227684821,5.966430767828537,22
3.61566786926084,-0.9952795489685584,7.409514046844729,71.97928545281044,8,B0047,71.4667421807471,0.1152094796061767,5.484383845260418,22
3.58544793607597,-0.9950774761721084,7.813591462818884,66.8161075386176,8,B0047,71.4667421807471,0.0965292296501918,6.000671604399315,22
3.557938197143724,-0.99471412708377,8.139037308724225,61.65956835805093,8,B0047,71.4667421807471,0.0969920051487559,6.879689680770273,22
3.5225738090690006,-0.995220605146976,6.968728284539966,56.62885206425582,8,B0047,71.4667421807471,0.1139218726654493,6.1756151774545325,22
3.4909208927679773,-0.9949805921932194,7.442564251384259,51.72985895122543,8,B0047,71.4667421807471,0.1133921847036677,6.055845390584989,22
3.469414243270547,-0.9943895663136292,7.990746363843921,46.83501998476331,8,B0047,71.4667421807471,0.1145563492836688,6.5837707550174205,22
3.449261452835693,-0.9943653210350574,8.473944487262088,41.93333018641539,8,B0047,71.4667421807471,0.1169875117197816,5.974211669706087,22
3.427705064419033,-0.9944773803533076,8.859975895327562,37.03427788339825,8,B0047,71.4667421807471,0.1080418204984721,7.21728554238618,22
3.387709206256025,-0.9950508146152328,7.655128965340601,32.11008621288926,8,B0047,71.4667421807471,0.1157882114787775,6.285023717731974,22
3.342827720352593,-0.9952821770035044,8.286565371351706,27.148452578938752,8,B0047,71.4667421807471,0.118848235113764,6.162201294160558,22
3.304059281848854,-0.9949229564161964,8.995680430211369,22.18296490686124,8,B0047,71.4667421807471,0.1112452490294682,6.74688195365765,22
3.255891007202248,-0.9948410013862992,9.625371030617432,17.221616543138403,8,B0047,71.4667421807471,0.1396491636684189,7.005379659146232,22
3.188717300744658,-0.9955365552689,10.219207886038756,12.26196302184604,8,B0047,71.4667421807471,0.1288584623946334,7.414689826354403,22
3.061965939324032,-0.9954578668551044,9.283364121681064,7.306714769408612,8,B0047,71.4667421807471,0.1142299627481374,6.418889261744589,22
2.8530487906984696,-0.9952905491657612,10.229035650067898,2.349981510431882,8,B0047,71.4667421807471,0.1417742802309281,7.216254576465211,22
3.94213270645177,-0.8961527494566957,5.355259680816757,97.7501704359257,9,B0047,70.8748765501189,0.087864641501174,6.162510179339243,22
3.822443222696105,-0.9950393210758036,6.630348448176756,92.54389276602431,9,B0047,70.8748765501189,0.1104153771000313,5.971139491607795,22
3.764075140930896,-0.9950343054578024,7.589356406304725,87.32839836522469,9,B0047,70.8748765501189,0.1172655217386298,6.0095897874163455,22
3.70899783181519,-0.9946820482100924,8.129749900079492,82.11522657171903,9,B0047,70.8748765501189,0.099737059299923,5.920268697091608,22
3.659112498200319,-0.995559875315124,6.730684432143674,77.03353702712852,9,B0047,70.8748765501189,0.1158822240620287,5.93553911942134,22
3.6129947132252713,-0.9955222737181826,6.912032327827292,72.07830409684284,9,B0047,70.8748765501189,0.1117854855995282,6.891233766074026,22
3.58158123787166,-0.9955096446520332,7.394035047773159,67.12207778849678,9,B0047,70.8748765501189,0.1175705578779958,6.748216955020486,22
3.554790208987819,-0.9946699134094842,7.848555416831536,62.16748947881455,9,B0047,70.8748765501189,0.129858206603298,5.831955169246451,22
3.530381508987776,-0.9950343075586756,8.256609535498553,57.21334406335873,9,B0047,70.8748765501189,0.1098359896513678,5.63124946033652,22
3.499974356666291,-0.9949935345115928,7.140858563106998,52.25962007231844,9,B0047,70.8748765501189,0.1032592692015351,5.818099535751279,22
3.4606774843143686,-0.994539774829757,7.163047200876979,47.30851648231638,9,B0047,70.8748765501189,0.1029191784537801,5.993407219205235,22
3.437719353573044,-0.9948118340720932,7.852819509838071,42.35909682095085,9,B0047,70.8748765501189,0.1056146947553177,6.315809796300709,22
3.4167707619623147,-0.9943123377883232,8.452907284720778,37.40838299850552,9,B0047,70.8748765501189,0.1147370004617556,7.128560168085292,22
3.392236144751104,-0.9951780116708216,8.924844533576072,32.4285715624149,9,B0047,70.8748765501189,0.1204984482050933,6.328077629010334,22
3.3584073103308647,-0.9955934076316248,8.71757954785627,27.4217323770014,9,B0047,70.8748765501189,0.1203301241942852,7.421768328839916,22
3.2933872001801627,-0.9953975130014177,8.048996129773188,22.41153306684464,9,B0047,70.8748765501189,0.1262614522340933,5.670006244315197,22
3.23393815852586,-0.9957306382275206,8.93759553202167,17.394764388530177,9,B0047,70.8748765501189,0.1215713623624184,6.450794482841592,22
3.1642301567726805,-0.995330151672299,9.7722946753005,12.380008028720544,9,B0047,70.8748765501189,0.1396897211728926,7.1282671683400185,22
3.057531739978049,-0.9952727029083556,10.508318452657456,7.373046337220949,9,B0047,70.8748765501189,0.1272884285812451,7.263961158025825,22
2.8651696431216576,-0.9954193872906492,10.870594687794664,2.367970649440628,9,B0047,70.8748765501189,0.1644487230568798,6.7489121119003,22
3.8936549255437263,-0.8903214736772005,4.88431174120839,97.84071762013278,13,B0047,70.21303646611796,0.1086737272233385,6.98028080723577,22
3.7732726004601047,-0.9952820844180872,6.065875091066853,92.80179526242846,13,B0047,70.21303646611796,0.098666754652347,7.039580662435652,22
3.721915980471866,-0.995123711441389,7.106276730856205,87.75317710170621,13,B0047,70.21303646611796,0.0997072749830746,6.422758640638663,22
3.679876697484594,-0.9949418636312356,7.666173654187785,82.70354397536667,13,B0047,70.21303646611796,0.1172815421598031,6.993071956302031,22
3.644921120266068,-0.995060742117666,7.955929690908617,77.65329112090078,13,B0047,70.21303646611796,0.1115835394297022,7.226094274535481,22
3.602493442304669,-0.9948243613954796,6.5708743879097895,72.60414605394065,13,B0047,70.21303646611796,0.1191574084277389,6.407660346400062,22
3.563933718352472,-0.9953158748734332,7.034097202726606,67.55660024686836,13,B0047,70.21303646611796,0.1185772203052353,7.620182167814315,22
3.538731390261781,-0.995164922843837,7.64422872047432,62.51294688568027,13,B0047,70.21303646611796,0.1149363117723345,6.431551720520177,22
3.516914521492757,-0.9947552036330278,8.16037331889582,57.46732293570568,13,B0047,70.21303646611796,0.1087548542371623,6.985845993897335,22
3.4959744698013977,-0.9945535054072508,8.44347695355497,52.4216869611852,13,B0047,70.21303646611796,0.1031514653051354,6.325438024523571,22
3.459456284529668,-0.9943403193385452,7.116872970411859,47.37845886437583,13,B0047,70.21303646611796,0.1120874260066319,6.847343533795402,22
3.427812184261248,-0.9944694003264272,7.799946108031243,42.33251936537573,13,B0047,70.21303646611796,0.1272832609986109,6.3480983592072135,22
3.4057932076512025,-0.9947770954696508,8.454183556583818,37.2849598299438,13,B0047,70.21303646611796,0.1227345116439788,6.81590802165528,22
3.3818701016009647,-0.99501758726356,9.026443824713194,32.21058737807469,13,B0047,70.21303646611796,0.1099038153762528,6.241460585957073,22
3.3513421693798,-0.994948073471179,9.274222604953968,27.10613376982478,13,B0047,70.21303646611796,0.1253966287560139,7.468439814277615,22
3.29184473132714,-0.9953641769948868,8.458404259450312,21.99674177372934,13,B0047,70.21303646611796,0.1275042928579416,7.156864618795912,22
3.2296765519627124,-0.9949639131854128,9.275127124280152,16.898275504944916,13,B0047,70.21303646611796,0.1182002385930505,7.629207855346783,22
3.1583908474527096,-0.9947897900848828,9.997154621014014,11.936100543861516,13,B0047,70.21303646611796,0.1321166379849355,7.008725890701332,22
3.0531196678150283,-0.9949121897600374,10.751477140252703,7.107759913187618,13,B0047,70.21303646611796,0.1359451926023414,7.85644622604001,22
2.86390594392555,-0.9946578050418802,10.63391295448133,2.280543315327092,13,B0047,70.21303646611796,0.130190166424372,7.327514124786062,22
3.9293873908495938,-0.8906531681693824,5.072980781030879,97.83456666256735,14,B0047,70.198018609237,0.1068716141345037,6.637377526897321,22
3.812240922611505,-0.995686269661154,6.446365606994656,92.7720533998906,14,B0047,70.198018609237,0.1139944486882691,7.814357105182765,22
3.7569756703743264,-0.995524884342281,7.419441978965695,87.71107938361479,14,B0047,70.198018609237,0.1223208583955878,6.63754957365055,22
3.705589033637165,-0.9953009334630968,7.949211400275822,82.65405856563974,14,B0047,70.198018609237,0.1241952321333609,7.562726036287277,22
3.660745509999093,-0.9953436085104624,7.127168073488253,77.59701535537745,14,B0047,70.198018609237,0.0992281629776593,7.095152450258117,22
3.61159882610908,-0.9954996269681118,6.817541451184565,72.53646760881043,14,B0047,70.198018609237,0.1041225367645081,6.537778257940308,22
